Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total Salaries With Tax,Date,Time,Payment,COGS without Tax,Gross Income Percentage,Profit Income,Rating,Rounded_Rating
438014015,B,Mandalay,Member,Female,Sports and travel,$49.49,4,$9.90,$207.86,3/21/2019,3:25:00 PM,Ewallet,$197.96,$4.76,$9.90,6.6,7
709584068,B,Mandalay,Normal,Female,Fashion accessories,$41.09,10,$20.55,$431.45,2/28/2019,2:42:00 PM,Cash,$410.90,$4.76,$20.55,7.3,7
795497276,A,Yangon,Normal,Male,Fashion accessories,$37.15,4,$7.43,$156.03,3/23/2019,6:59:00 PM,Ewallet,$148.60,$4.76,$7.43,8.3,8
556728512,C,Naypyitaw,Normal,Male,Home and lifestyle,$22.96,1,$1.15,$24.11,1/30/2019,8:47:00 PM,Cash,$22.96,$4.76,$1.15,4.3,4
627953243,B,Mandalay,Member,Female,Home and lifestyle,$77.68,9,$34.96,$734.08,2/4/2019,1:21:00 PM,Ewallet,$699.12,$4.76,$34.96,9.8,10
686410932,B,Mandalay,Normal,Female,Fashion accessories,$34.70,2,$3.47,$72.87,3/13/2019,7:48:00 PM,Ewallet,$69.40,$4.76,$3.47,8.2,8
510095628,A,Yangon,Member,Female,Fashion accessories,$19.66,10,$9.83,$206.43,3/15/2019,6:20:00 PM,Credit card,$196.60,$4.76,$9.83,7.2,7
608043797,B,Mandalay,Member,Female,Health and beauty,$25.32,8,$10.13,$212.69,3/5/2019,8:24:00 PM,Ewallet,$202.56,$4.76,$10.13,8.7,9
148822527,C,Naypyitaw,Member,Female,Home and lifestyle,$12.12,10,$6.06,$127.26,3/5/2019,1:44:00 PM,Credit card,$121.20,$4.76,$6.06,8.4,8
437533084,B,Mandalay,Normal,Male,Fashion accessories,$99.89,2,$9.99,$209.77,2/26/2019,11:48:00 AM,Ewallet,$199.78,$4.76,$9.99,7.1,7
632324574,B,Mandalay,Normal,Male,Sports and travel,$75.92,8,$30.37,$637.73,3/20/2019,2:14:00 PM,Cash,$607.36,$4.76,$30.37,5.5,6
556977101,C,Naypyitaw,Normal,Female,Electronic accessories,$63.22,2,$6.32,$132.76,1/1/2019,3:51:00 PM,Cash,$126.44,$4.76,$6.32,8.5,9
862598517,C,Naypyitaw,Normal,Female,Food and beverages,$90.24,6,$27.07,$568.51,1/27/2019,11:17:00 AM,Cash,$541.44,$4.76,$27.07,6.2,6
401188016,B,Mandalay,Member,Female,Sports and travel,$98.13,1,$4.91,$103.04,1/21/2019,5:36:00 PM,Cash,$98.13,$4.76,$4.91,8.9,9
420188989,A,Yangon,Member,Female,Sports and travel,$51.52,8,$20.61,$432.77,2/2/2019,3:47:00 PM,Cash,$412.16,$4.76,$20.61,9.6,10
277632961,B,Mandalay,Member,Male,Sports and travel,$73.97,1,$3.70,$77.67,2/3/2019,3:53:00 PM,Credit card,$73.97,$4.76,$3.70,5.4,5
573988548,C,Naypyitaw,Member,Female,Fashion accessories,$31.90,1,$1.60,$33.50,1/5/2019,12:40:00 PM,Ewallet,$31.90,$4.76,$1.60,9.1,9
620022046,C,Naypyitaw,Normal,Male,Home and lifestyle,$69.40,2,$6.94,$145.74,1/27/2019,7:48:00 PM,Ewallet,$138.80,$4.76,$6.94,9,9
282352475,B,Mandalay,Normal,Female,Sports and travel,$93.31,2,$9.33,$195.95,3/25/2019,5:53:00 PM,Cash,$186.62,$4.76,$9.33,6.3,6
511543087,B,Mandalay,Normal,Male,Sports and travel,$88.45,1,$4.42,$92.87,2/25/2019,4:36:00 PM,Credit card,$88.45,$4.76,$4.42,9.5,10
726296793,A,Yangon,Member,Male,Electronic accessories,$24.18,8,$9.67,$203.11,1/28/2019,8:54:00 PM,Ewallet,$193.44,$4.76,$9.67,9.8,10
387494215,B,Mandalay,Member,Female,Sports and travel,$48.50,3,$7.28,$152.78,1/8/2019,12:50:00 PM,Cash,$145.50,$4.76,$7.28,6.7,7
862179201,B,Mandalay,Normal,Female,Food and beverages,$84.05,6,$25.22,$529.52,1/29/2019,10:48:00 AM,Credit card,$504.30,$4.76,$25.22,7.7,8
291215991,B,Mandalay,Member,Male,Health and beauty,$61.29,5,$15.32,$321.77,3/29/2019,2:28:00 PM,Cash,$306.45,$4.76,$15.32,7,7
602809671,C,Naypyitaw,Member,Female,Home and lifestyle,$15.95,6,$4.79,$100.49,2/9/2019,5:15:00 PM,Credit card,$95.70,$4.76,$4.79,5.1,5
347726115,B,Mandalay,Member,Female,Sports and travel,$90.74,7,$31.76,$666.94,1/16/2019,6:03:00 PM,Credit card,$635.18,$4.76,$31.76,6.2,6
209610206,A,Yangon,Normal,Female,Home and lifestyle,$42.91,5,$10.73,$225.28,1/5/2019,5:29:00 PM,Ewallet,$214.55,$4.76,$10.73,6.1,6
595274851,A,Yangon,Normal,Female,Fashion accessories,$54.28,7,$19.00,$398.96,1/27/2019,6:05:00 PM,Ewallet,$379.96,$4.76,$19.00,9.3,9
189520236,A,Yangon,Normal,Male,Electronic accessories,$99.55,7,$34.84,$731.69,3/14/2019,12:07:00 PM,Cash,$696.85,$4.76,$34.84,7.6,8
503070930,C,Naypyitaw,Member,Male,Sports and travel,$58.39,7,$20.44,$429.17,2/23/2019,7:49:00 PM,Credit card,$408.73,$4.76,$20.44,8.2,8
413206708,C,Naypyitaw,Member,Female,Fashion accessories,$51.47,1,$2.57,$54.04,3/18/2019,3:52:00 PM,Ewallet,$51.47,$4.76,$2.57,8.5,9
425852085,B,Mandalay,Member,Male,Health and beauty,$54.86,5,$13.72,$288.02,3/29/2019,4:48:00 PM,Ewallet,$274.30,$4.76,$13.72,9.8,10
521187827,C,Naypyitaw,Member,Male,Home and lifestyle,$39.39,5,$9.85,$206.80,1/22/2019,8:46:00 PM,Credit card,$196.95,$4.76,$9.85,8.7,9
220281851,A,Yangon,Normal,Male,Home and lifestyle,$34.73,2,$3.47,$72.93,3/1/2019,6:14:00 PM,Ewallet,$69.46,$4.76,$3.47,9.7,10
600389738,C,Naypyitaw,Member,Male,Sports and travel,$71.92,5,$17.98,$377.58,1/17/2019,3:05:00 PM,Credit card,$359.60,$4.76,$17.98,4.3,4
734911155,B,Mandalay,Normal,Female,Electronic accessories,$45.71,3,$6.86,$143.99,3/26/2019,10:34:00 AM,Credit card,$137.13,$4.76,$6.86,7.7,8
451285717,C,Naypyitaw,Member,Female,Home and lifestyle,$83.17,6,$24.95,$523.97,3/20/2019,11:23:00 AM,Cash,$499.02,$4.76,$24.95,7.3,7
609818548,A,Yangon,Member,Female,Home and lifestyle,$37.44,6,$11.23,$235.87,2/6/2019,1:55:00 PM,Credit card,$224.64,$4.76,$11.23,5.9,6
133147229,C,Naypyitaw,Normal,Male,Health and beauty,$62.87,2,$6.29,$132.03,1/1/2019,11:43:00 AM,Cash,$125.74,$4.76,$6.29,5,5
534014457,A,Yangon,Normal,Male,Food and beverages,$81.71,6,$24.51,$514.77,1/27/2019,2:36:00 PM,Credit card,$490.26,$4.76,$24.51,8,8
719898991,A,Yangon,Member,Female,Sports and travel,$91.41,5,$22.85,$479.90,2/25/2019,4:03:00 PM,Ewallet,$457.05,$4.76,$22.85,7.1,7
286626248,B,Mandalay,Normal,Male,Fashion accessories,$39.21,4,$7.84,$164.68,1/16/2019,8:03:00 PM,Credit card,$156.84,$4.76,$7.84,9,9
339389982,B,Mandalay,Member,Male,Fashion accessories,$59.86,2,$5.99,$125.71,1/13/2019,2:55:00 PM,Ewallet,$119.72,$4.76,$5.99,6.7,7
827445872,B,Mandalay,Member,Female,Food and beverages,$54.36,10,$27.18,$570.78,2/7/2019,11:28:00 AM,Credit card,$543.60,$4.76,$27.18,6.1,6
827777633,A,Yangon,Normal,Male,Sports and travel,$98.09,9,$44.14,$926.95,2/17/2019,7:41:00 PM,Cash,$882.81,$4.76,$44.14,9.3,9
287831405,A,Yangon,Normal,Male,Health and beauty,$25.43,6,$7.63,$160.21,2/12/2019,7:01:00 PM,Ewallet,$152.58,$4.76,$7.63,7,7
435134908,A,Yangon,Member,Male,Fashion accessories,$86.68,8,$34.67,$728.11,1/24/2019,6:04:00 PM,Credit card,$693.44,$4.76,$34.67,7.2,7
857679057,B,Mandalay,Normal,Male,Electronic accessories,$22.95,10,$11.48,$240.98,2/6/2019,7:20:00 PM,Ewallet,$229.50,$4.76,$11.48,8.2,8
236271144,C,Naypyitaw,Normal,Female,Food and beverages,$16.31,9,$7.34,$154.13,3/26/2019,10:31:00 AM,Ewallet,$146.79,$4.76,$7.34,8.4,8
892056689,A,Yangon,Normal,Female,Home and lifestyle,$28.32,5,$7.08,$148.68,3/11/2019,1:28:00 PM,Ewallet,$141.60,$4.76,$7.08,6.2,6
583414548,C,Naypyitaw,Normal,Male,Home and lifestyle,$16.67,7,$5.83,$122.52,2/7/2019,11:36:00 AM,Ewallet,$116.69,$4.76,$5.83,7.4,7
339124827,B,Mandalay,Member,Female,Fashion accessories,$73.96,1,$3.70,$77.66,1/5/2019,11:32:00 AM,Credit card,$73.96,$4.76,$3.70,5,5
643387867,A,Yangon,Normal,Male,Home and lifestyle,$97.94,1,$4.90,$102.84,3/7/2019,11:44:00 AM,Ewallet,$97.94,$4.76,$4.90,6.9,7
308810538,A,Yangon,Normal,Female,Fashion accessories,$73.05,4,$14.61,$306.81,2/25/2019,5:16:00 PM,Credit card,$292.20,$4.76,$14.61,4.9,5
358889262,C,Naypyitaw,Member,Female,Food and beverages,$87.48,6,$26.24,$551.12,2/1/2019,6:43:00 PM,Ewallet,$524.88,$4.76,$26.24,5.1,5
460354390,A,Yangon,Normal,Male,Home and lifestyle,$30.68,3,$4.60,$96.64,1/22/2019,11:00:00 AM,Ewallet,$92.04,$4.76,$4.60,9.1,9
343870864,C,Naypyitaw,Member,Male,Health and beauty,$75.88,1,$3.79,$79.67,1/3/2019,10:30:00 AM,Credit card,$75.88,$4.76,$3.79,7.1,7
173501108,B,Mandalay,Member,Female,Sports and travel,$20.18,4,$4.04,$84.76,2/13/2019,12:14:00 PM,Credit card,$80.72,$4.76,$4.04,5,5
243472663,C,Naypyitaw,Member,Male,Electronic accessories,$18.77,6,$5.63,$118.25,1/28/2019,4:43:00 PM,Credit card,$112.62,$4.76,$5.63,5.5,6
841188232,B,Mandalay,Normal,Female,Food and beverages,$71.20,1,$3.56,$74.76,1/5/2019,8:40:00 PM,Credit card,$71.20,$4.76,$3.56,9.2,9
701235550,B,Mandalay,Member,Male,Home and lifestyle,$38.81,4,$7.76,$163.00,3/19/2019,1:40:00 PM,Ewallet,$155.24,$4.76,$7.76,4.9,5
647501224,A,Yangon,Normal,Female,Fashion accessories,$29.42,10,$14.71,$308.91,1/12/2019,4:23:00 PM,Ewallet,$294.20,$4.76,$14.71,8.9,9
541488554,A,Yangon,Normal,Male,Sports and travel,$60.95,9,$27.43,$575.98,1/7/2019,12:08:00 PM,Credit card,$548.55,$4.76,$27.43,6,6
539217227,B,Mandalay,Normal,Female,Sports and travel,$51.54,5,$12.89,$270.59,1/26/2019,5:45:00 PM,Cash,$257.70,$4.76,$12.89,4.2,4
213321216,A,Yangon,Normal,Female,Electronic accessories,$66.06,6,$19.82,$416.18,1/23/2019,10:28:00 AM,Cash,$396.36,$4.76,$19.82,7.3,7
747587183,B,Mandalay,Normal,Male,Fashion accessories,$57.27,3,$8.59,$180.40,2/9/2019,8:31:00 PM,Ewallet,$171.81,$4.76,$8.59,6.5,7
582528065,B,Mandalay,Normal,Female,Fashion accessories,$54.31,9,$24.44,$513.23,2/22/2019,10:49:00 AM,Cash,$488.79,$4.76,$24.44,8.9,9
210571719,B,Mandalay,Normal,Female,Health and beauty,$58.24,9,$26.21,$550.37,2/5/2019,12:34:00 PM,Cash,$524.16,$4.76,$26.21,9.7,10
399694630,C,Naypyitaw,Normal,Male,Electronic accessories,$22.21,6,$6.66,$139.92,3/7/2019,10:23:00 AM,Credit card,$133.26,$4.76,$6.66,8.6,9
134752619,A,Yangon,Member,Male,Electronic accessories,$19.32,7,$6.76,$142.00,3/25/2019,6:51:00 PM,Cash,$135.24,$4.76,$6.76,6.9,7
356448813,B,Mandalay,Normal,Male,Home and lifestyle,$37.48,3,$5.62,$118.06,1/20/2019,1:45:00 PM,Credit card,$112.44,$4.76,$5.62,7.7,8
198669832,B,Mandalay,Member,Female,Fashion accessories,$72.04,2,$7.20,$151.28,2/4/2019,7:38:00 PM,Cash,$144.08,$4.76,$7.20,9.5,10
283265248,C,Naypyitaw,Member,Female,Food and beverages,$98.52,10,$49.26,"$1,034.46",1/30/2019,8:23:00 PM,Ewallet,$985.20,$4.76,$49.26,4.5,5
712390363,A,Yangon,Member,Male,Food and beverages,$41.66,6,$12.50,$262.46,1/2/2019,3:24:00 PM,Ewallet,$249.96,$4.76,$12.50,5.6,6
218599410,A,Yangon,Member,Female,Home and lifestyle,$72.42,3,$10.86,$228.12,3/29/2019,4:54:00 PM,Ewallet,$217.26,$4.76,$10.86,8.2,8
174750888,B,Mandalay,Normal,Male,Electronic accessories,$21.58,9,$9.71,$203.93,3/14/2019,12:32:00 PM,Cash,$194.22,$4.76,$9.71,7.3,7
866997614,C,Naypyitaw,Normal,Male,Food and beverages,$89.20,10,$44.60,$936.60,2/11/2019,3:42:00 PM,Credit card,$892.00,$4.76,$44.60,4.4,4
134544720,B,Mandalay,Normal,Female,Electronic accessories,$42.42,8,$16.97,$356.33,1/30/2019,1:58:00 PM,Ewallet,$339.36,$4.76,$16.97,5.7,6
760902357,A,Yangon,Member,Male,Electronic accessories,$74.51,6,$22.35,$469.41,3/20/2019,3:08:00 PM,Ewallet,$447.06,$4.76,$22.35,5,5
514372845,B,Mandalay,Normal,Male,Fashion accessories,$99.25,2,$9.93,$208.43,3/20/2019,1:02:00 PM,Cash,$198.50,$4.76,$9.93,9,9
698985964,A,Yangon,Normal,Female,Food and beverages,$81.21,10,$40.61,$852.71,1/17/2019,1:01:00 PM,Credit card,$812.10,$4.76,$40.61,6.3,6
718579773,C,Naypyitaw,Normal,Female,Sports and travel,$49.33,10,$24.67,$517.97,2/3/2019,4:40:00 PM,Credit card,$493.30,$4.76,$24.67,9.4,9
651887328,A,Yangon,Normal,Female,Fashion accessories,$65.74,9,$29.58,$621.24,1/1/2019,1:55:00 PM,Cash,$591.66,$4.76,$29.58,7.7,8
241112261,B,Mandalay,Normal,Female,Fashion accessories,$79.86,7,$27.95,$586.97,1/10/2019,10:33:00 AM,Credit card,$559.02,$4.76,$27.95,5.5,6
408269866,C,Naypyitaw,Normal,Female,Sports and travel,$73.98,7,$25.89,$543.75,3/2/2019,4:42:00 PM,Ewallet,$517.86,$4.76,$25.89,4.1,4
834831826,B,Mandalay,Member,Female,Home and lifestyle,$82.04,5,$20.51,$430.71,2/25/2019,5:16:00 PM,Credit card,$410.20,$4.76,$20.51,7.6,8
343613544,B,Mandalay,Member,Male,Sports and travel,$26.67,10,$13.34,$280.04,1/29/2019,11:48:00 AM,Cash,$266.70,$4.76,$13.34,8.6,9
239484278,A,Yangon,Member,Male,Food and beverages,$10.13,7,$3.55,$74.46,3/10/2019,7:35:00 PM,Ewallet,$70.91,$4.76,$3.55,8.3,8
355346244,B,Mandalay,Normal,Male,Food and beverages,$72.39,2,$7.24,$152.02,1/13/2019,7:55:00 PM,Credit card,$144.78,$4.76,$7.24,8.1,8
550848664,A,Yangon,Normal,Male,Sports and travel,$85.91,5,$21.48,$451.03,3/22/2019,2:33:00 PM,Credit card,$429.55,$4.76,$21.48,8.6,9
339968318,B,Mandalay,Member,Male,Fashion accessories,$81.31,7,$28.46,$597.63,3/1/2019,7:49:00 PM,Ewallet,$569.17,$4.76,$28.46,6.3,6
458610011,B,Mandalay,Normal,Male,Food and beverages,$60.30,4,$12.06,$253.26,2/20/2019,6:43:00 PM,Cash,$241.20,$4.76,$12.06,5.8,6
592346155,C,Naypyitaw,Normal,Male,Food and beverages,$31.77,4,$6.35,$133.43,1/14/2019,2:43:00 PM,Ewallet,$127.08,$4.76,$6.35,6.2,6
797880493,A,Yangon,Normal,Female,Health and beauty,$64.27,4,$12.85,$269.93,3/26/2019,1:54:00 PM,Cash,$257.08,$4.76,$12.85,7.7,8
207731363,B,Mandalay,Normal,Male,Health and beauty,$69.51,2,$6.95,$145.97,3/1/2019,12:15:00 PM,Ewallet,$139.02,$4.76,$6.95,8.1,8
390316381,C,Naypyitaw,Normal,Male,Food and beverages,$27.22,3,$4.08,$85.74,1/7/2019,12:37:00 PM,Cash,$81.66,$4.76,$4.08,7.3,7
443820585,A,Yangon,Member,Female,Health and beauty,$77.68,4,$15.54,$326.26,2/1/2019,7:54:00 PM,Cash,$310.72,$4.76,$15.54,8.4,8
339187061,C,Naypyitaw,Member,Female,Fashion accessories,$92.98,2,$9.30,$195.26,2/13/2019,3:06:00 PM,Credit card,$185.96,$4.76,$9.30,8,8
359903665,B,Mandalay,Member,Female,Fashion accessories,$18.08,4,$3.62,$75.94,1/14/2019,6:03:00 PM,Credit card,$72.32,$4.76,$3.62,9.5,10
375723056,B,Mandalay,Normal,Male,Sports and travel,$63.06,3,$9.46,$198.64,1/19/2019,3:58:00 PM,Ewallet,$189.18,$4.76,$9.46,7,7
127476963,A,Yangon,Normal,Male,Health and beauty,$51.71,4,$10.34,$217.18,3/9/2019,1:53:00 PM,Credit card,$206.84,$4.76,$10.34,9.8,10
278862735,A,Yangon,Normal,Female,Food and beverages,$52.34,3,$7.85,$164.87,3/27/2019,2:03:00 PM,Cash,$157.02,$4.76,$7.85,9.2,9
695286250,A,Yangon,Normal,Female,Sports and travel,$43.06,5,$10.77,$226.07,2/4/2019,4:38:00 PM,Ewallet,$215.30,$4.76,$10.77,7.7,8
379176588,C,Naypyitaw,Normal,Male,Fashion accessories,$59.61,10,$29.81,$625.91,3/14/2019,11:07:00 AM,Cash,$596.10,$4.76,$29.81,5.3,5
227503718,A,Yangon,Normal,Male,Health and beauty,$14.62,5,$3.66,$76.76,3/4/2019,12:23:00 PM,Cash,$73.10,$4.76,$3.66,4.4,4
302152162,C,Naypyitaw,Member,Male,Health and beauty,$46.53,6,$13.96,$293.14,3/3/2019,10:54:00 AM,Credit card,$279.18,$4.76,$13.96,4.3,4
788078452,C,Naypyitaw,Member,Female,Home and lifestyle,$24.24,7,$8.48,$178.16,1/27/2019,5:38:00 PM,Ewallet,$169.68,$4.76,$8.48,9.4,9
560496611,A,Yangon,Member,Female,Sports and travel,$45.58,1,$2.28,$47.86,2/7/2019,2:13:00 PM,Cash,$45.58,$4.76,$2.28,9.8,10
880350356,A,Yangon,Member,Female,Sports and travel,$75.20,3,$11.28,$236.88,2/5/2019,11:51:00 AM,Ewallet,$225.60,$4.76,$11.28,4.8,5
585116748,B,Mandalay,Member,Male,Sports and travel,$96.80,3,$14.52,$304.92,3/15/2019,1:05:00 PM,Cash,$290.40,$4.76,$14.52,5.3,5
470313286,B,Mandalay,Normal,Male,Health and beauty,$14.82,3,$2.22,$46.68,3/1/2019,11:30:00 AM,Credit card,$44.46,$4.76,$2.22,8.7,9
152682907,A,Yangon,Normal,Male,Food and beverages,$52.20,3,$7.83,$164.43,2/15/2019,1:30:00 PM,Credit card,$156.60,$4.76,$7.83,9.5,10
123354896,C,Naypyitaw,Normal,Female,Sports and travel,$46.66,9,$21.00,$440.94,2/17/2019,7:11:00 PM,Ewallet,$419.94,$4.76,$21.00,5.3,5
258697810,C,Naypyitaw,Normal,Female,Fashion accessories,$36.85,5,$9.21,$193.46,1/26/2019,6:53:00 PM,Cash,$184.25,$4.76,$9.21,9.2,9
334642006,A,Yangon,Member,Female,Home and lifestyle,$70.32,2,$7.03,$147.67,3/24/2019,2:22:00 PM,Ewallet,$140.64,$4.76,$7.03,9.6,10
219614139,C,Naypyitaw,Normal,Male,Electronic accessories,$83.08,1,$4.15,$87.23,1/23/2019,5:16:00 PM,Ewallet,$83.08,$4.76,$4.15,6.4,6
881417302,C,Naypyitaw,Normal,Female,Fashion accessories,$64.99,1,$3.25,$68.24,1/26/2019,10:06:00 AM,Credit card,$64.99,$4.76,$3.25,4.5,5
373094567,C,Naypyitaw,Normal,Male,Food and beverages,$77.56,10,$38.78,$814.38,3/14/2019,8:35:00 PM,Ewallet,$775.60,$4.76,$38.78,6.9,7
642306693,B,Mandalay,Normal,Female,Sports and travel,$54.51,6,$16.35,$343.41,3/17/2019,1:54:00 PM,Ewallet,$327.06,$4.76,$16.35,7.8,8
484228230,C,Naypyitaw,Member,Female,Fashion accessories,$51.89,7,$18.16,$381.39,1/8/2019,8:08:00 PM,Cash,$363.23,$4.76,$18.16,4.5,5
830582383,B,Mandalay,Normal,Male,Home and lifestyle,$31.75,4,$6.35,$133.35,2/8/2019,3:26:00 PM,Cash,$127.00,$4.76,$6.35,8.6,9
559989873,A,Yangon,Member,Female,Fashion accessories,$53.65,7,$18.78,$394.33,2/10/2019,12:56:00 PM,Ewallet,$375.55,$4.76,$18.78,5.2,5
544325024,C,Naypyitaw,Member,Female,Food and beverages,$49.79,4,$9.96,$209.12,3/28/2019,7:16:00 PM,Credit card,$199.16,$4.76,$9.96,6.4,6
318120304,A,Yangon,Normal,Male,Fashion accessories,$30.61,1,$1.53,$32.14,1/23/2019,12:20:00 PM,Ewallet,$30.61,$4.76,$1.53,5.2,5
349978902,B,Mandalay,Member,Male,Food and beverages,$57.89,2,$5.79,$121.57,1/17/2019,10:37:00 AM,Ewallet,$115.78,$4.76,$5.79,8.9,9
421959805,A,Yangon,Normal,Female,Electronic accessories,$28.96,1,$1.45,$30.41,2/7/2019,10:18:00 AM,Credit card,$28.96,$4.76,$1.45,6.2,6
277355865,C,Naypyitaw,Member,Female,Food and beverages,$98.97,9,$44.54,$935.27,3/9/2019,11:23:00 AM,Cash,$890.73,$4.76,$44.54,6.7,7
789238625,B,Mandalay,Member,Male,Fashion accessories,$93.22,3,$13.98,$293.64,1/24/2019,11:45:00 AM,Cash,$279.66,$4.76,$13.98,7.2,7
284544231,C,Naypyitaw,Member,Male,Sports and travel,$80.93,1,$4.05,$84.98,1/19/2019,4:08:00 PM,Credit card,$80.93,$4.76,$4.05,9,9
443590061,A,Yangon,Member,Male,Food and beverages,$67.45,10,$33.73,$708.23,2/3/2019,11:25:00 AM,Ewallet,$674.50,$4.76,$33.73,4.2,4
509293912,A,Yangon,Member,Female,Sports and travel,$38.72,9,$17.42,$365.90,3/20/2019,12:24:00 PM,Ewallet,$348.48,$4.76,$17.42,4.2,4
327409673,B,Mandalay,Member,Male,Sports and travel,$72.60,6,$21.78,$457.38,1/13/2019,7:51:00 PM,Cash,$435.60,$4.76,$21.78,6.9,7
840192096,C,Naypyitaw,Member,Male,Electronic accessories,$87.91,5,$21.98,$461.53,3/14/2019,6:10:00 PM,Ewallet,$439.55,$4.76,$21.98,4.4,4
828466863,A,Yangon,Member,Male,Food and beverages,$98.53,6,$29.56,$620.74,1/23/2019,11:22:00 AM,Credit card,$591.18,$4.76,$29.56,4,4
641963695,C,Naypyitaw,Member,Female,Fashion accessories,$43.46,6,$13.04,$273.80,2/7/2019,5:55:00 PM,Ewallet,$260.76,$4.76,$13.04,8.5,9
420973340,A,Yangon,Normal,Female,Food and beverages,$71.68,3,$10.75,$225.79,3/28/2019,3:30:00 PM,Credit card,$215.04,$4.76,$10.75,9.2,9
436544512,A,Yangon,Member,Female,Food and beverages,$91.61,1,$4.58,$96.19,3/20/2019,7:44:00 PM,Cash,$91.61,$4.76,$4.58,9.8,10
670796321,B,Mandalay,Member,Female,Home and lifestyle,$94.59,7,$33.11,$695.24,1/17/2019,3:27:00 PM,Credit card,$662.13,$4.76,$33.11,4.9,5
852627105,B,Mandalay,Normal,Female,Fashion accessories,$83.25,10,$41.63,$874.13,1/12/2019,11:25:00 AM,Credit card,$832.50,$4.76,$41.63,4.4,4
598067312,B,Mandalay,Member,Male,Fashion accessories,$91.35,1,$4.57,$95.92,2/16/2019,3:42:00 PM,Cash,$91.35,$4.76,$4.57,6.8,7
135138269,B,Mandalay,Member,Female,Food and beverages,$78.88,2,$7.89,$165.65,1/26/2019,4:04:00 PM,Cash,$157.76,$4.76,$7.89,9.1,9
816572053,A,Yangon,Normal,Male,Sports and travel,$60.87,2,$6.09,$127.83,3/9/2019,12:37:00 PM,Ewallet,$121.74,$4.76,$6.09,8.7,9
628908624,B,Mandalay,Member,Male,Health and beauty,$82.58,10,$41.29,$867.09,3/14/2019,2:41:00 PM,Cash,$825.80,$4.76,$41.29,5,5
856662701,A,Yangon,Member,Male,Home and lifestyle,$53.30,3,$8.00,$167.90,1/25/2019,2:19:00 PM,Ewallet,$159.90,$4.76,$8.00,7.5,8
308391707,A,Yangon,Normal,Female,Fashion accessories,$12.09,1,$0.60,$12.69,1/26/2019,6:19:00 PM,Credit card,$12.09,$4.76,$0.60,8.2,8
149611929,A,Yangon,Normal,Male,Sports and travel,$64.19,10,$32.10,$674.00,1/19/2019,2:08:00 PM,Credit card,$641.90,$4.76,$32.10,6.7,7
655072265,A,Yangon,Normal,Male,Electronic accessories,$78.31,3,$11.75,$246.68,3/5/2019,4:38:00 PM,Ewallet,$234.93,$4.76,$11.75,5.4,5
589028023,A,Yangon,Member,Male,Food and beverages,$83.77,2,$8.38,$175.92,1/15/2019,10:54:00 AM,Credit card,$167.54,$4.76,$8.38,7,7
420047590,B,Mandalay,Normal,Male,Home and lifestyle,$99.70,3,$14.96,$314.06,3/18/2019,11:29:00 AM,Ewallet,$299.10,$4.76,$14.96,4.7,5
182882763,B,Mandalay,Member,Male,Food and beverages,$79.91,3,$11.99,$251.72,3/20/2019,7:28:00 PM,Credit card,$239.73,$4.76,$11.99,5,5
188550967,B,Mandalay,Member,Male,Health and beauty,$66.47,10,$33.24,$697.94,1/15/2019,3:01:00 PM,Credit card,$664.70,$4.76,$33.24,5,5
610464100,A,Yangon,Normal,Male,Health and beauty,$28.95,7,$10.13,$212.78,3/3/2019,8:31:00 PM,Credit card,$202.65,$4.76,$10.13,6,6
318812368,C,Naypyitaw,Normal,Female,Electronic accessories,$46.20,1,$2.31,$48.51,3/19/2019,12:16:00 PM,Cash,$46.20,$4.76,$2.31,6.3,6
364338584,B,Mandalay,Member,Female,Food and beverages,$17.63,5,$4.41,$92.56,3/8/2019,3:27:00 PM,Cash,$88.15,$4.76,$4.41,8.5,9
665639737,B,Mandalay,Normal,Male,Fashion accessories,$52.42,3,$7.86,$165.12,2/27/2019,5:36:00 PM,Ewallet,$157.26,$4.76,$7.86,7.5,8
695095146,B,Mandalay,Member,Female,Food and beverages,$98.79,3,$14.82,$311.19,2/23/2019,8:00:00 PM,Ewallet,$296.37,$4.76,$14.82,6.4,6
155453814,C,Naypyitaw,Member,Female,Electronic accessories,$88.55,8,$35.42,$743.82,3/19/2019,3:29:00 PM,Ewallet,$708.40,$4.76,$35.42,4.7,5
794322436,B,Mandalay,Member,Male,Electronic accessories,$55.67,2,$5.57,$116.91,3/27/2019,3:08:00 PM,Ewallet,$111.34,$4.76,$5.57,6,6
131158856,C,Naypyitaw,Member,Female,Food and beverages,$72.52,8,$29.01,$609.17,3/30/2019,7:26:00 PM,Credit card,$580.16,$4.76,$29.01,4,4
273842164,C,Naypyitaw,Member,Male,Electronic accessories,$12.05,5,$3.01,$63.26,2/16/2019,3:53:00 PM,Ewallet,$60.25,$4.76,$3.01,5.5,6
706366154,A,Yangon,Member,Male,Home and lifestyle,$19.36,9,$8.71,$182.95,1/18/2019,6:43:00 PM,Ewallet,$174.24,$4.76,$8.71,8.7,9
778897974,C,Naypyitaw,Normal,Male,Health and beauty,$70.21,6,$21.06,$442.32,3/30/2019,2:58:00 PM,Cash,$421.26,$4.76,$21.06,7.4,7
574318277,B,Mandalay,Member,Male,Fashion accessories,$33.63,1,$1.68,$35.31,3/20/2019,7:55:00 PM,Cash,$33.63,$4.76,$1.68,5.6,6
